order_id,customer_id,order_date,category,product,quantity,price,sales
5089,2714,2024-05-30,Electronics,Smartphone,4,699,2796
5090,4302,2023-05-26,Books,Non-Fiction Book,3,20,60
5091,4348,2023-05-03,Clothing,Jeans,3,50,150
5092,3827,2023-09-13,Toys,Board Game,2,40,80
5093,3434,2024-08-30,Home & Kitchen,Coffee Maker,1,100,100
5094,1837,2023-09-07,Clothing,Jeans,1,50,50
5095,4203,2023-10-24,Clothing,T-Shirt,4,20,80
5096,2256,2024-02-04,Books,Fiction Book,1,15,15
5097,1038,2024-11-20,Electronics,Laptop,4,1200,4800
5098,2330,2023-11-07,Books,Fiction Book,2,15,30
5099,2287,2023-12-21,Clothing,Shoes,4,80,320
5100,4130,2023-10-05,Books,Cookbook,2,25,50
5101,3825,2023-03-06,Clothing,Jeans,1,50,50
5102,3562,2024-01-11,Toys,Action Figure,4,25,100
5103,4864,2023-03-26,Toys,Lego Set,3,60,180
5104,2364,2023-10-27,Clothing,Jacket,2,100,200
5105,2588,2025-01-10,Books,Comics,2,10,20
5106,1051,2023-06-24,Clothing,T-Shirt,1,20,20
5107,1275,2023-11-05,Toys,Lego Set,1,60,60
5108,1088,2024-10-07,Toys,Lego Set,2,60,120
5109,2162,2024-01-14,Clothing,T-Shirt,2,20,40
5110,3709,2024-01-13,Toys,Doll,2,30,60
5111,2915,2024-02-16,Toys,Action Figure,3,25,75
5112,1197,2024-12-03,Toys,Doll,4,30,120
5113,4505,2023-10-14,Home & Kitchen,Coffee Maker,2,100,200
5114,3469,2024-02-16,Toys,Doll,4,30,120
5115,1335,2023-10-15,Home & Kitchen,Blender,3,60,180
5116,1373,2024-10-20,Clothing,T-Shirt,4,20,80
5117,4588,2023-02-15,Home & Kitchen,Blender,1,60,60
5118,3644,2023-03-18,Home & Kitchen,Toaster,2,30,60
5119,1169,2025-01-02,Clothing,Jeans,1,50,50
5120,4216,2023-05-19,Toys,Board Game,4,40,160
5121,4965,2023-05-16,Toys,Lego Set,2,60,120
5122,4849,2023-02-24,Clothing,T-Shirt,2,20,40
5123,4340,2024-09-27,Electronics,Smartphone,1,699,699
5124,4241,2024-09-27,Electronics,Smartphone,3,699,2097
5125,4460,2023-06-09,Books,Comics,1,10,10
5126,4188,2024-09-16,Clothing,Jacket,1,100,100
5127,2014,2024-03-30,Home & Kitchen,Blender,4,60,240
5128,4024,2025-01-17,Toys,Action Figure,1,25,25
5129,4300,2023-11-23,Books,Fiction Book,4,15,60
5130,3271,2024-09-04,Toys,Doll,3,30,90
5131,1650,2024-08-16,Electronics,Smartphone,2,699,1398
5132,1243,2023-09-08,Electronics,Smartwatch,4,250,1000
5133,3793,2023-09-01,Home & Kitchen,Microwave,4,150,600
5134,3928,2023-03-03,Electronics,Headphones,3,150,450
5135,3856,2024-07-13,Home & Kitchen,Microwave,1,150,150
5136,2933,2024-11-06,Electronics,Headphones,1,150,150
5137,1673,2025-01-02,Toys,Doll,1,30,30
5138,4322,2023-10-18,Clothing,Jeans,3,50,150
5139,3765,2025-01-03,Electronics,Laptop,2,1200,2400
5140,1873,2023-06-09,Clothing,Jacket,4,100,400
5141,1670,2024-02-26,Books,Fiction Book,1,15,15
5142,1823,2023-08-26,Toys,Doll,2,30,60
5143,2280,2024-04-16,Electronics,Smartwatch,1,250,250
5144,2458,2023-05-25,Books,Fiction Book,2,15,30
5145,3563,2023-04-12,Electronics,Smartphone,1,699,699
5146,2143,2024-06-12,Toys,Board Game,4,40,160
5147,2455,2023-05-24,Books,Non-Fiction Book,4,20,80
5148,3626,2024-08-15,Books,Cookbook,3,25,75
5149,2067,2024-09-30,Electronics,Laptop,3,1200,3600
5150,3424,2024-04-24,Books,Comics,1,10,10
5151,2320,2024-11-19,Electronics,Smartwatch,2,250,500
5152,1446,2024-08-24,Clothing,Jacket,2,100,200
5153,1973,2023-05-19,Toys,Board Game,4,40,160
5154,2612,2024-10-31,Home & Kitchen,Toaster,2,30,60
5155,2211,2024-06-02,Toys,Lego Set,4,60,240
5156,1325,2023-03-19,Home & Kitchen,Toaster,2,30,60
5157,2290,2024-05-26,Electronics,Smartwatch,3,250,750
5158,2840,2024-05-28,Toys,Doll,4,30,120
5159,2379,2023-11-25,Electronics,Laptop,2,1200,2400
5160,3700,2023-12-02,Home & Kitchen,Microwave,3,150,450
5161,2108,2024-08-05,Clothing,Jeans,3,50,150
5162,1038,2023-08-15,Home & Kitchen,Blender,3,60,180
5163,1873,2024-05-27,Toys,Action Figure,3,25,75
5164,4098,2024-12-04,Home & Kitchen,Coffee Maker,3,100,300
5165,1666,2023-02-20,Home & Kitchen,Blender,2,60,120
5166,1249,2023-04-18,Electronics,Headphones,1,150,150
5167,3502,2023-12-03,Clothing,Jacket,4,100,400
5168,2752,2023-11-15,Toys,Lego Set,4,60,240
5169,3320,2024-08-28,Toys,Doll,4,30,120
5170,2647,2023-02-10,Books,Non-Fiction Book,1,20,20
5171,2763,2023-04-27,Toys,Doll,2,30,60
5172,3222,2023-03-14,Home & Kitchen,Microwave,4,150,600
5173,4692,2024-03-08,Books,Comics,4,10,40
5174,2970,2023-02-26,Home & Kitchen,Blender,4,60,240
5175,1285,2023-02-07,Toys,Doll,2,30,60
5176,4109,2024-09-27,Toys,Board Game,4,40,160
5177,3011,2025-01-18,Home & Kitchen,Toaster,4,30,120
5178,2076,2024-06-26,Toys,Lego Set,1,60,60
5179,4100,2023-04-09,Toys,Doll,1,30,30
5180,1459,2023-05-19,Toys,Board Game,4,40,160
5181,4323,2024-10-05,Electronics,Headphones,4,150,600
5182,4734,2023-06-22,Home & Kitchen,Coffee Maker,2,100,200
5183,4957,2024-05-27,Toys,Board Game,1,40,40
5184,2755,2023-07-14,Clothing,T-Shirt,3,20,60
5185,4277,2024-05-14,Toys,Lego Set,3,60,180
5186,2319,2024-07-08,Books,Cookbook,2,25,50
5187,3012,2024-09-10,Home & Kitchen,Toaster,1,30,30
5188,2071,2023-03-24,Toys,Board Game,3,40,120
5189,1996,2024-12-08,Clothing,Jacket,4,100,400
5190,4472,2024-06-01,Toys,Doll,4,30,120
5191,3695,2024-02-24,Clothing,T-Shirt,4,20,80
5192,3242,2024-11-02,Clothing,Shoes,4,80,320
5193,3660,2024-06-01,Electronics,Laptop,2,1200,2400
5194,3502,2024-12-25,Home & Kitchen,Microwave,1,150,150
5195,2990,2024-09-03,Clothing,Shoes,2,80,160
5196,4586,2024-03-02,Electronics,Laptop,3,1200,3600
5197,1296,2024-05-28,Electronics,Smartphone,1,699,699
5198,2871,2024-02-04,Clothing,T-Shirt,1,20,20
5199,2920,2023-03-19,Books,Comics,4,10,40
5200,3483,2023-11-16,Electronics,Headphones,1,150,150
5201,1844,2023-04-05,Toys,Doll,3,30,90
5202,1644,2023-10-14,Clothing,T-Shirt,3,20,60
5203,2605,2024-02-27,Electronics,Smartwatch,4,250,1000
5204,4163,2023-09-23,Clothing,Jacket,1,100,100
5205,2120,2024-04-24,Electronics,Headphones,3,150,450
5206,4334,2024-07-16,Home & Kitchen,Coffee Maker,1,100,100
5207,3565,2025-01-21,Electronics,Laptop,3,1200,3600
5208,4403,2023-03-26,Toys,Action Figure,2,25,50
5209,3679,2024-06-09,Books,Comics,2,10,20
5210,3948,2024-04-08,Toys,Doll,4,30,120
5211,4815,2024-07-12,Home & Kitchen,Toaster,4,30,120
5212,1659,2024-01-07,Books,Fiction Book,1,15,15
5213,1599,2024-08-05,Toys,Lego Set,1,60,60
5214,1649,2024-02-20,Books,Fiction Book,1,15,15
5215,1603,2024-05-28,Toys,Lego Set,1,60,60
5216,2189,2025-01-30,Electronics,Smartphone,3,699,2097
5217,1472,2024-12-25,Clothing,T-Shirt,2,20,40
5218,1628,2025-01-30,Electronics,Smartwatch,1,250,250
5219,3527,2024-11-18,Books,Fiction Book,1,15,15
5220,1761,2024-07-12,Books,Cookbook,3,25,75
5221,1256,2023-07-23,Clothing,Jeans,2,50,100
5222,1086,2023-04-10,Toys,Board Game,4,40,160
5223,4263,2023-11-20,Home & Kitchen,Toaster,3,30,90
5224,3964,2023-05-16,Electronics,Smartwatch,3,250,750
5225,1936,2024-04-09,Electronics,Laptop,1,1200,1200
5226,4636,2023-09-16,Home & Kitchen,Blender,2,60,120
5227,3638,2024-09-12,Books,Comics,4,10,40
5228,2411,2023-12-02,Electronics,Headphones,3,150,450
5229,3477,2023-08-03,Books,Cookbook,2,25,50
5230,1903,2024-09-30,Clothing,Jacket,1,100,100
5231,1439,2024-05-05,Toys,Doll,1,30,30
5232,1929,2023-10-03,Toys,Doll,4,30,120
5233,4115,2024-12-19,Toys,Doll,3,30,90
5234,3018,2024-01-24,Clothing,Shoes,1,80,80
5235,3711,2023-04-21,Home & Kitchen,Microwave,1,150,150
5236,1491,2023-09-09,Home & Kitchen,Blender,4,60,240
5237,2933,2023-10-29,Home & Kitchen,Microwave,2,150,300
5238,3306,2024-12-29,Books,Comics,4,10,40
5239,2585,2023-05-19,Books,Fiction Book,4,15,60
5240,2294,2024-12-24,Home & Kitchen,Toaster,1,30,30
5241,3599,2023-10-22,Toys,Action Figure,3,25,75
5242,3234,2023-11-03,Books,Non-Fiction Book,3,20,60
5243,2872,2023-11-04,Home & Kitchen,Blender,1,60,60
5244,1334,2024-10-22,Books,Non-Fiction Book,3,20,60
5245,3631,2023-07-13,Clothing,Shoes,2,80,160
5246,1246,2023-07-06,Home & Kitchen,Toaster,1,30,30
5247,2632,2024-07-03,Toys,Board Game,3,40,120
5248,3098,2023-02-24,Electronics,Laptop,3,1200,3600
5249,4078,2024-08-29,Clothing,Jeans,1,50,50
5250,4807,2024-11-06,Toys,Board Game,1,40,40
5251,4016,2024-02-09,Books,Comics,3,10,30
5252,1706,2024-12-29,Electronics,Smartphone,3,699,2097
5253,4892,2024-06-17,Toys,Action Figure,2,25,50
5254,3621,2023-10-15,Clothing,Jeans,2,50,100
5255,1461,2024-04-27,Toys,Lego Set,1,60,60
5256,4751,2023-10-23,Clothing,Jeans,2,50,100
5257,4199,2023-07-26,Toys,Doll,3,30,90
5258,1118,2025-02-02,Toys,Action Figure,2,25,50
5259,1080,2023-06-16,Clothing,Jacket,2,100,200
5260,2344,2023-09-17,Electronics,Laptop,2,1200,2400
5261,2853,2024-05-22,Home & Kitchen,Blender,3,60,180
5262,3842,2023-03-11,Home & Kitchen,Toaster,4,30,120
5263,3099,2024-10-25,Toys,Action Figure,3,25,75
5264,2316,2024-02-15,Books,Comics,3,10,30
5265,3580,2023-06-22,Books,Cookbook,2,25,50
5266,1341,2024-04-26,Electronics,Headphones,4,150,600
5267,4857,2024-11-04,Toys,Action Figure,2,25,50
5268,3079,2023-03-03,Books,Cookbook,3,25,75
5269,1825,2024-01-01,Home & Kitchen,Microwave,2,150,300
5270,2240,2023-10-18,Clothing,Shoes,4,80,320
5271,4875,2023-02-10,Home & Kitchen,Microwave,2,150,300
5272,3143,2024-08-24,Clothing,Jeans,2,50,100
5273,3846,2024-07-10,Toys,Action Figure,2,25,50
5274,3979,2023-06-20,Electronics,Headphones,2,150,300
5275,4946,2024-07-30,Electronics,Smartwatch,1,250,250
5276,1081,2023-02-22,Home & Kitchen,Toaster,3,30,90
5277,4037,2024-05-29,Clothing,Shoes,2,80,160
5278,3118,2023-12-21,Books,Cookbook,4,25,100
5279,1486,2023-07-14,Books,Comics,3,10,30
5280,2820,2023-12-02,Home & Kitchen,Coffee Maker,2,100,200
5281,2207,2023-06-04,Books,Comics,2,10,20
5282,2907,2024-11-15,Clothing,Jacket,2,100,200
5283,4995,2024-04-12,Books,Non-Fiction Book,4,20,80
5284,1117,2024-07-21,Home & Kitchen,Microwave,3,150,450
5285,4698,2023-09-18,Toys,Doll,1,30,30
5286,2194,2024-03-08,Toys,Lego Set,1,60,60
5287,4701,2023-11-07,Books,Cookbook,4,25,100
5288,2861,2024-09-02,Toys,Action Figure,2,25,50
5289,2634,2024-12-11,Toys,Board Game,1,40,40
5290,1379,2023-06-04,Home & Kitchen,Toaster,1,30,30
5291,4962,2023-08-20,Toys,Action Figure,2,25,50
5292,2988,2023-07-15,Home & Kitchen,Blender,4,60,240
5293,2001,2023-10-19,Home & Kitchen,Coffee Maker,1,100,100
5294,4168,2023-08-12,Home & Kitchen,Coffee Maker,2,100,200
5295,1284,2023-05-17,Electronics,Smartphone,4,699,2796
5296,2300,2023-09-21,Toys,Doll,4,30,120
5297,4698,2023-12-10,Clothing,Jeans,1,50,50
5298,3326,2023-04-23,Home & Kitchen,Coffee Maker,3,100,300
5299,4388,2023-04-16,Electronics,Smartwatch,2,250,500
5300,2792,2023-04-22,Home & Kitchen,Coffee Maker,3,100,300
5301,1357,2023-11-30,Toys,Lego Set,4,60,240
5302,3784,2024-12-04,Electronics,Smartwatch,1,250,250
5303,4665,2024-11-09,Electronics,Headphones,2,150,300
5304,2870,2023-08-08,Electronics,Headphones,1,150,150
5305,1777,2023-05-19,Books,Cookbook,3,25,75
5306,3351,2024-05-29,Clothing,T-Shirt,2,20,40
5307,1604,2023-02-24,Books,Cookbook,1,25,25
5308,3732,2024-03-25,Electronics,Smartphone,4,699,2796
5309,1248,2023-05-15,Clothing,Jeans,4,50,200
5310,4754,2025-01-30,Toys,Lego Set,1,60,60
5311,4400,2023-06-04,Books,Comics,4,10,40
5312,4367,2023-09-26,Home & Kitchen,Coffee Maker,2,100,200
5313,3894,2024-08-18,Clothing,Shoes,3,80,240
5314,1935,2024-09-15,Home & Kitchen,Coffee Maker,1,100,100
5315,3938,2023-02-18,Toys,Doll,1,30,30
5316,3775,2024-06-18,Books,Comics,1,10,10
5317,1961,2024-08-22,Books,Cookbook,4,25,100
5318,1407,2023-10-06,Clothing,Shoes,4,80,320
5319,4594,2024-01-22,Electronics,Headphones,4,150,600
5320,3115,2025-01-14,Books,Cookbook,2,25,50
5321,2484,2023-09-15,Toys,Board Game,4,40,160
5322,2493,2023-11-16,Clothing,Jeans,2,50,100
5323,4738,2023-09-18,Toys,Doll,3,30,90
5324,1900,2023-08-25,Home & Kitchen,Blender,4,60,240
5325,4123,2023-08-22,Electronics,Smartwatch,2,250,500
5326,1648,2024-11-11,Books,Fiction Book,2,15,30
5327,3801,2023-08-11,Clothing,Jacket,3,100,300
5328,2994,2023-02-24,Clothing,Shoes,4,80,320
5329,4966,2024-10-03,Electronics,Headphones,3,150,450
5330,1137,2024-10-21,Electronics,Smartphone,4,699,2796
5331,1671,2024-11-27,Toys,Lego Set,2,60,120
5332,1166,2024-02-01,Toys,Board Game,4,40,160
5333,2866,2023-09-08,Home & Kitchen,Microwave,4,150,600
5334,1450,2024-12-15,Toys,Doll,3,30,90
5335,3560,2024-08-04,Home & Kitchen,Toaster,2,30,60
5336,3483,2023-04-19,Toys,Action Figure,2,25,50
5337,3818,2025-01-15,Clothing,Jacket,4,100,400
5338,3690,2023-12-05,Home & Kitchen,Coffee Maker,3,100,300
5339,4224,2023-04-14,Toys,Action Figure,2,25,50
5340,3308,2024-10-08,Books,Cookbook,2,25,50
5341,1461,2024-11-19,Books,Comics,3,10,30
5342,3174,2023-07-26,Toys,Action Figure,3,25,75
5343,1753,2024-09-02,Electronics,Smartwatch,2,250,500
5344,4013,2023-11-30,Clothing,Jeans,2,50,100
5345,3045,2023-09-28,Clothing,Shoes,2,80,160
5346,2044,2024-06-25,Toys,Action Figure,3,25,75
5347,4467,2023-08-24,Electronics,Smartphone,3,699,2097
5348,2023,2024-10-17,Electronics,Laptop,1,1200,1200
5349,4350,2023-03-26,Electronics,Smartwatch,3,250,750
5350,4248,2024-12-19,Books,Fiction Book,4,15,60
5351,3314,2023-06-12,Home & Kitchen,Blender,3,60,180
5352,3133,2024-05-20,Electronics,Headphones,2,150,300
5353,2360,2024-08-19,Books,Cookbook,4,25,100
5354,3441,2024-06-09,Clothing,Shoes,1,80,80
5355,1272,2024-08-24,Clothing,Jeans,4,50,200
5356,2774,2023-12-16,Books,Comics,4,10,40
5357,2147,2024-09-19,Books,Fiction Book,4,15,60
5358,3466,2023-12-07,Clothing,T-Shirt,4,20,80
5359,2768,2024-12-12,Toys,Lego Set,1,60,60
5360,1163,2024-12-28,Clothing,Jacket,4,100,400
5361,4189,2023-07-09,Toys,Action Figure,3,25,75
5362,2011,2024-05-22,Electronics,Laptop,2,1200,2400
5363,2524,2023-06-22,Clothing,Shoes,3,80,240
5364,4119,2025-01-18,Clothing,T-Shirt,2,20,40
5365,1502,2023-08-02,Toys,Doll,1,30,30
5366,3378,2024-05-05,Toys,Lego Set,2,60,120
5367,2772,2023-08-14,Clothing,Jeans,3,50,150
5368,1139,2025-01-06,Home & Kitchen,Blender,3,60,180
5369,1461,2023-08-29,Electronics,Smartphone,2,699,1398
5370,3994,2023-10-01,Clothing,Jeans,3,50,150
5371,2555,2024-12-16,Home & Kitchen,Toaster,1,30,30
5372,1846,2024-05-17,Books,Cookbook,3,25,75
5373,3432,2024-03-14,Electronics,Laptop,4,1200,4800
5374,3860,2024-09-13,Books,Cookbook,4,25,100
5375,2836,2024-07-06,Home & Kitchen,Blender,2,60,120
5376,4909,2024-07-14,Clothing,Jeans,2,50,100
5377,4117,2024-05-09,Home & Kitchen,Toaster,3,30,90
5378,2510,2024-10-21,Home & Kitchen,Toaster,3,30,90
5379,1218,2024-04-30,Clothing,Jacket,2,100,200
5380,3530,2025-01-20,Toys,Lego Set,1,60,60
5381,1072,2024-08-20,Toys,Action Figure,4,25,100
5382,3027,2025-01-03,Books,Cookbook,3,25,75
5383,1808,2024-12-22,Home & Kitchen,Microwave,1,150,150
5384,3008,2024-11-07,Home & Kitchen,Coffee Maker,2,100,200
5385,4484,2024-07-29,Books,Cookbook,3,25,75
5386,3203,2023-05-08,Clothing,Shoes,4,80,320
5387,4537,2023-09-10,Books,Cookbook,4,25,100
5388,2795,2023-03-02,Electronics,Smartphone,4,699,2796
5389,4155,2024-10-06,Electronics,Laptop,4,1200,4800
5390,4065,2024-05-16,Electronics,Headphones,2,150,300
5391,1566,2023-08-28,Books,Fiction Book,1,15,15
5392,4120,2023-06-10,Electronics,Smartwatch,1,250,250
5393,2364,2023-08-23,Books,Comics,1,10,10
5394,2478,2024-01-30,Home & Kitchen,Toaster,3,30,90
5395,4973,2023-07-30,Home & Kitchen,Microwave,1,150,150
5396,2116,2024-09-22,Clothing,Shoes,4,80,320
5397,1683,2023-05-24,Electronics,Laptop,4,1200,4800
5398,2084,2024-08-17,Clothing,Jacket,3,100,300
5399,1378,2023-08-19,Books,Cookbook,1,25,25
5400,2026,2024-11-12,Clothing,Jeans,3,50,150
5401,3839,2024-08-10,Clothing,T-Shirt,4,20,80
5402,3441,2024-10-19,Clothing,Shoes,4,80,320
5403,1339,2024-04-20,Home & Kitchen,Coffee Maker,3,100,300
5404,4625,2023-11-02,Clothing,Jeans,3,50,150
5405,4066,2023-05-20,Electronics,Smartwatch,1,250,250
5406,3617,2024-03-29,Toys,Action Figure,4,25,100
5407,1186,2024-04-24,Clothing,Jeans,3,50,150
5408,2404,2023-09-21,Clothing,Shoes,2,80,160
5409,1218,2025-01-16,Home & Kitchen,Blender,2,60,120
5410,1780,2023-07-24,Toys,Board Game,3,40,120
5411,3004,2024-06-13,Books,Cookbook,1,25,25
5412,2635,2024-04-12,Electronics,Laptop,4,1200,4800
5413,2468,2024-04-22,Toys,Board Game,3,40,120
5414,1485,2024-02-14,Books,Cookbook,2,25,50
5415,3145,2023-03-24,Toys,Lego Set,2,60,120
5416,2963,2024-07-01,Toys,Action Figure,2,25,50
5417,2644,2023-10-29,Home & Kitchen,Blender,4,60,240
5418,4741,2023-06-28,Clothing,T-Shirt,3,20,60
5419,2055,2023-03-30,Electronics,Smartwatch,3,250,750
5420,3377,2024-10-26,Electronics,Headphones,4,150,600
5421,1410,2023-08-30,Books,Fiction Book,3,15,45
5422,2971,2023-10-26,Books,Comics,4,10,40
5423,2283,2024-11-29,Electronics,Smartphone,1,699,699
5424,1734,2023-03-05,Toys,Board Game,3,40,120
5425,4451,2023-09-20,Books,Cookbook,4,25,100
5426,3169,2023-05-14,Books,Comics,3,10,30
5427,1171,2024-11-25,Toys,Lego Set,3,60,180
5428,3205,2023-10-08,Clothing,Jacket,1,100,100
5429,1957,2024-02-12,Home & Kitchen,Microwave,1,150,150
5430,2089,2024-01-26,Clothing,Shoes,1,80,80
5431,2621,2024-06-01,Clothing,T-Shirt,2,20,40
5432,3820,2023-02-28,Toys,Lego Set,4,60,240
5433,1592,2024-08-21,Clothing,Jacket,2,100,200
5434,2428,2023-05-24,Home & Kitchen,Coffee Maker,4,100,400
5435,2132,2024-09-29,Books,Cookbook,4,25,100
5436,2183,2024-04-02,Books,Fiction Book,4,15,60
5437,4063,2024-10-31,Toys,Lego Set,4,60,240
5438,3650,2023-05-15,Clothing,Jacket,2,100,200
5439,3134,2023-11-11,Books,Fiction Book,2,15,30
5440,4352,2024-11-19,Home & Kitchen,Coffee Maker,3,100,300
5441,2537,2023-11-29,Clothing,Shoes,3,80,240
5442,2428,2023-05-01,Home & Kitchen,Microwave,1,150,150
5443,2461,2023-07-24,Clothing,Jeans,4,50,200
5444,2456,2023-02-04,Clothing,Jacket,3,100,300
5445,4395,2024-09-20,Toys,Action Figure,1,25,25
5446,4227,2023-05-23,Electronics,Laptop,3,1200,3600
5447,4003,2023-09-15,Clothing,Shoes,4,80,320
5448,2937,2024-07-11,Books,Fiction Book,4,15,60
5449,2206,2024-09-26,Books,Fiction Book,2,15,30
5450,2552,2023-10-03,Books,Comics,3,10,30
5451,1846,2024-10-26,Toys,Doll,1,30,30
5452,1471,2024-04-12,Electronics,Smartphone,4,699,2796
5453,1243,2024-08-08,Clothing,Shoes,3,80,240
5454,4098,2023-05-19,Home & Kitchen,Toaster,4,30,120
5455,1244,2024-12-29,Books,Non-Fiction Book,4,20,80
5456,3361,2023-07-21,Clothing,T-Shirt,1,20,20
5457,1938,2023-02-12,Clothing,Shoes,4,80,320
5458,3390,2023-05-23,Clothing,Jacket,4,100,400
5459,3233,2024-01-31,Home & Kitchen,Blender,1,60,60
5460,1376,2025-01-11,Electronics,Smartphone,4,699,2796
5461,2320,2023-08-17,Home & Kitchen,Blender,4,60,240
5462,2035,2024-06-14,Clothing,Jacket,2,100,200
5463,4554,2023-12-26,Clothing,Shoes,4,80,320
5464,3140,2023-06-20,Books,Fiction Book,1,15,15
5465,3541,2023-08-08,Books,Comics,2,10,20
5466,4672,2023-11-23,Electronics,Smartwatch,4,250,1000
5467,3892,2023-07-02,Books,Fiction Book,3,15,45
5468,3215,2023-04-24,Electronics,Smartphone,4,699,2796
5469,3151,2023-09-20,Clothing,Jeans,2,50,100
5470,2703,2023-11-10,Home & Kitchen,Toaster,2,30,60
5471,1650,2024-06-08,Clothing,Jacket,3,100,300
5472,3451,2023-12-16,Home & Kitchen,Blender,3,60,180
5473,2405,2024-07-18,Toys,Doll,3,30,90
5474,2402,2024-11-12,Clothing,T-Shirt,4,20,80
5475,2736,2023-10-29,Home & Kitchen,Toaster,2,30,60
5476,1937,2023-03-26,Clothing,Jeans,1,50,50
5477,1062,2024-05-14,Electronics,Smartwatch,1,250,250
5478,1063,2023-07-28,Electronics,Smartwatch,2,250,500
5479,2758,2023-09-21,Toys,Action Figure,2,25,50
5480,3747,2023-10-04,Electronics,Smartphone,2,699,1398
5481,2847,2025-01-09,Home & Kitchen,Toaster,2,30,60
5482,2490,2024-02-04,Home & Kitchen,Coffee Maker,2,100,200
5483,1104,2023-02-28,Clothing,Shoes,3,80,240
5484,1217,2023-09-25,Toys,Board Game,3,40,120
5485,4811,2024-08-26,Clothing,Jacket,4,100,400
5486,3172,2023-06-23,Home & Kitchen,Blender,3,60,180
5487,1211,2024-05-22,Toys,Action Figure,4,25,100
5488,2068,2025-01-26,Clothing,T-Shirt,1,20,20
5489,1408,2024-10-14,Clothing,T-Shirt,3,20,60
5490,1756,2024-08-10,Home & Kitchen,Coffee Maker,3,100,300
5491,4103,2024-01-28,Electronics,Smartwatch,4,250,1000
5492,1281,2024-03-09,Electronics,Smartphone,1,699,699
5493,2041,2024-02-23,Books,Non-Fiction Book,4,20,80
5494,2456,2024-07-30,Toys,Board Game,4,40,160
5495,2928,2024-06-25,Toys,Action Figure,2,25,50
5496,1060,2023-02-23,Books,Comics,3,10,30
5497,2287,2024-11-09,Clothing,Jacket,3,100,300
5498,4272,2024-09-30,Electronics,Smartwatch,3,250,750
5499,1698,2023-03-07,Books,Comics,1,10,10
5500,2007,2023-07-19,Books,Cookbook,3,25,75
5501,3152,2023-09-30,Clothing,Jacket,4,100,400
5502,4947,2023-10-11,Home & Kitchen,Microwave,4,150,600
5503,1488,2023-03-07,Home & Kitchen,Blender,2,60,120
5504,4213,2023-08-22,Books,Non-Fiction Book,3,20,60
5505,1513,2023-10-10,Books,Fiction Book,3,15,45
5506,3614,2023-06-11,Books,Non-Fiction Book,4,20,80
5507,2034,2024-04-23,Home & Kitchen,Toaster,2,30,60
5508,4652,2024-07-21,Clothing,Shoes,3,80,240
5509,3933,2024-01-25,Clothing,Jeans,3,50,150
5510,1350,2024-08-29,Electronics,Laptop,2,1200,2400
5511,1633,2024-09-06,Books,Non-Fiction Book,1,20,20
5512,2509,2024-02-09,Clothing,Jeans,4,50,200
5513,3002,2024-07-10,Books,Non-Fiction Book,2,20,40
5514,1102,2024-05-13,Books,Comics,2,10,20
5515,3334,2024-11-04,Clothing,Shoes,3,80,240
5516,2758,2023-10-30,Clothing,Jeans,3,50,150
5517,3527,2024-01-19,Books,Comics,1,10,10
5518,4155,2023-06-20,Books,Cookbook,2,25,50
5519,2580,2023-06-25,Home & Kitchen,Coffee Maker,1,100,100
5520,2200,2025-01-27,Books,Cookbook,3,25,75
5521,2523,2024-02-08,Home & Kitchen,Blender,2,60,120
5522,1745,2023-10-26,Electronics,Smartwatch,3,250,750
5523,3434,2024-10-25,Clothing,Shoes,2,80,160
5524,2669,2023-03-08,Toys,Doll,4,30,120
5525,3560,2023-03-23,Home & Kitchen,Toaster,4,30,120
5526,4154,2024-03-13,Clothing,Jacket,3,100,300
5527,1579,2023-03-06,Clothing,T-Shirt,1,20,20
5528,4817,2023-04-02,Books,Comics,2,10,20
5529,2073,2023-10-15,Home & Kitchen,Coffee Maker,1,100,100
5530,4876,2023-12-03,Clothing,Shoes,1,80,80
5531,3825,2024-08-12,Toys,Board Game,2,40,80
5532,1603,2024-03-28,Books,Comics,4,10,40
5533,1338,2023-05-01,Home & Kitchen,Blender,2,60,120
5534,3494,2024-04-16,Toys,Doll,3,30,90
5535,3961,2023-02-27,Books,Non-Fiction Book,4,20,80
5536,4182,2024-10-24,Clothing,T-Shirt,3,20,60
5537,3797,2024-01-15,Electronics,Smartwatch,4,250,1000
5538,2536,2023-10-20,Toys,Action Figure,1,25,25
5539,4047,2023-12-25,Electronics,Headphones,3,150,450
5540,2037,2024-05-26,Home & Kitchen,Microwave,1,150,150
5541,4011,2024-05-25,Toys,Board Game,2,40,80
5542,3675,2023-09-04,Electronics,Smartphone,2,699,1398
5543,4060,2023-07-11,Toys,Lego Set,2,60,120
5544,1558,2024-10-27,Toys,Board Game,3,40,120
5545,2502,2023-10-17,Toys,Action Figure,4,25,100
5546,1131,2024-11-20,Toys,Board Game,3,40,120
5547,1309,2024-01-14,Books,Fiction Book,3,15,45
5548,4813,2023-06-30,Home & Kitchen,Toaster,3,30,90
5549,3706,2023-10-22,Toys,Action Figure,4,25,100
5550,3664,2023-12-07,Home & Kitchen,Microwave,4,150,600
5551,1007,2023-07-09,Home & Kitchen,Blender,1,60,60
5552,2569,2023-06-10,Clothing,T-Shirt,3,20,60
5553,2391,2023-12-27,Home & Kitchen,Blender,3,60,180
5554,3643,2023-03-15,Clothing,Shoes,2,80,160
5555,3155,2024-12-22,Books,Fiction Book,1,15,15
